Hotel,Area,Room,Supply,Occupancy,ADR,Room_Revenue,F&B_Revenue,Total_Revenue,RevPAR,Demand,Date
龍谷大飯店,Scenery,189,5859,0.22,2123.29,2781515,936038,3989290,474.74,1310,8/1/2020
⻄華⼤飯店,Taipei,343,10290,0.24,2221.12,5519481,17260887,25893532,536.39,2485,9/1/2020
⻑榮桂冠酒店(台中),Taichung,354,10620,0.55,2110.51,12251519,44613068,61236261,1153.63,5805,9/1/2020
⻑榮桂冠酒店(基隆),Others,140,4200,0.82,2560.49,8792714,5580436,17792743,2093.5,3434,9/1/2020
⻑榮鳳凰酒店(礁溪),Others,231,6930,0.62,5299.17,22675137,18047188,47122734,3272.03,4279,9/1/2020
三德大飯店,Taipei,287,8610,0.51,3598.7,15899075,2744342,21233015,1846.58,4418,9/1/2020
亞⼠都飯店,Taipei,40,1200,0.11,2224.49,282510,0,282510,235.42,127,9/1/2020
亞都麗緻⼤飯店,Taipei,209,6270,0.27,2778.54,4784643,12964469,22681739,763.1,1722,9/1/2020
兄弟⼤飯店,Taipei,250,7500,0.08,2933.08,1739316,34206007,39988450,231.91,593,9/1/2020
全國⼤飯店,Taichung,178,5340,0.37,2213.03,4330898,7834624,15928315,811.03,1957,9/1/2020
六福客棧,Taipei,230,6900,0.47,1569.24,5073368,0,5560159,735.27,3233,9/1/2020
凱撒⼤飯店,Scenery,281,8430,0.98,5295.2,43944892,8692467,55121772,5212.92,8299,9/1/2020
北投老爺酒店,Taipei,50,1500,0.73,3176.26,3487528,3975204,8670968,2325.02,1098,9/1/2020
北投麗禧溫泉酒店,Taipei,66,1980,0.43,12511.65,10772533,6022562,21728243,5440.67,861,9/1/2020
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3330,0.62,2770.78,5718885,16991774,26621017,1717.38,2064,9/1/2020
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7650,0.64,2678.25,13155564,15579635,29576290,1719.68,4912,9/1/2020
台中港酒店,Taichung,200,6000,0.82,2663.32,13095556,4080946,18140244,2182.59,4917,9/1/2020
台中福華⼤飯店,Taichung,155,4650,0.66,2460.32,7494148,9096463,21738340,1611.64,3046,9/1/2020
台中金典酒店,Taichung,222,6660,0.63,2492.16,10521891,17801226,37177181,1579.86,4222,9/1/2020
台北W飯店,Taipei,405,12150,0.27,6390.41,21145851,34644987,62201433,1740.4,3309,9/1/2020
台北中山雅樂軒酒店,Taipei,88,2640,0.58,2181.02,3352235,773187,4596404,1269.79,1537,9/1/2020
台北凱撒⼤飯店,Taipei,478,14340,0.41,1887.29,11221798,16417929,31624135,782.55,5946,9/1/2020
台北君品大酒店,Taipei,286,8580,0.26,2740.35,6209643,45033803,54704866,723.73,2266,9/1/2020
台北君悅酒店,Taipei,850,25500,0.18,4068.14,19022617,93358083,126837202,745.98,4676,9/1/2020
台北寒舍喜來登⼤飯店,Taipei,688,20640,0.31,3138.24,20053373,113781871,147824655,971.58,6390,9/1/2020
台北寒舍艾美酒店,Taipei,160,4800,0.23,6080.22,6572717,43296578,55544819,1369.32,1081,9/1/2020
台北有園飯店,Taipei,56,1680,0.36,2085,1244746,0,1667533,740.92,597,9/1/2020
台北美福大飯店,Taipei,146,4380,0.45,4562.04,8909669,53628470,68735135,2034.17,1953,9/1/2020
台北花園⼤酒店,Taipei,241,7230,0.37,1142.28,3072721,17225416,22508712,425,2690,9/1/2020
台北華國大飯店,Taipei,326,9780,0.63,2801.47,17226250,9700694,27546556,1761.38,6149,9/1/2020
台北萬豪酒店,Taipei,318,9540,0.3,4731.72,13707792,53338426,90350640,1436.88,2897,9/1/2020
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15480,0.35,3031.58,16416029,11060950,31757095,1060.47,5415,9/1/2020
台南⼤員皇冠假⽇酒店,Others,231,6930,0.65,3383.12,15132689,17275944,35640465,2183.65,4473,9/1/2020
台南⼤飯店,Others,152,4560,0.48,2007.03,4395392,5990262,11082721,963.9,2190,9/1/2020
台東桂⽥喜來登酒店,Others,278,8340,0.75,2542.55,15903644,18471746,36921153,1906.91,6255,9/1/2020
台糖⻑榮酒店(台南),Others,197,5910,0.66,2449.71,9495069,19022854,32892114,1606.61,3876,9/1/2020
合尊酒店 S Hotel,Taipei,101,3030,0.67,3249.11,6579443,3460070,11009124,2171.43,2025,9/1/2020
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3840,0.52,4751.76,9408475,16179926,33474733,2450.12,1980,9/1/2020
名都觀光渡假大飯店,Scenery,97,2910,0.13,1689.02,662095,1605672,2357295,227.52,392,9/1/2020
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6540,0.84,2607.46,14294070,20613,18124173,2185.64,5482,9/1/2020
國王大飯店,Taipei,97,2910,0.01,1958.63,52883,194154,293952,18.17,27,9/1/2020
國聯大飯店,Taipei,243,7290,0.33,1339.68,3252755,519582,4177264,446.19,2428,9/1/2020
國賓⼤飯店,Taipei,422,12660,0.2,1926.77,4911345,94600578,104518182,387.94,2549,9/1/2020
圓山大飯店,Taipei,473,14190,0.66,2509.24,23539191,57725822,93165949,1658.86,9381,9/1/2020
墾丁怡灣渡假酒店,Scenery,234,7020,0.38,2388.34,6362539,1101285,7748072,906.34,2664,9/1/2020
墾丁福華渡假飯店,Scenery,458,13740,0.71,3242.61,31534357,12368821,45427607,2295.08,9725,9/1/2020
⼤板根渡假酒店,Others,95,2850,0.92,4895.03,12839668,17493575,49497649,4505.15,2623,9/1/2020
天成⼤飯店,Taipei,225,6750,0.49,1526.73,5093183,19145811,26284194,754.55,3336,9/1/2020
太魯閣晶英酒店,Scenery,160,4800,0.88,8102.76,34112603,10702465,49414547,7106.79,4210,9/1/2020
娜路彎⼤酒店,Others,276,8280,0.7,3827.18,22212979,14756780,44568951,2682.73,5804,9/1/2020
寒舍艾麗酒店,Taipei,235,7050,0.43,3562.07,10686215,12506036,25886500,1515.78,3000,9/1/2020
寒軒國際大飯店,Kaohsiung,380,11400,0.43,1763.91,8569065,13384086,22642312,751.67,4858,9/1/2020
寶華⼤飯店,Others,78,2340,0.51,2117.17,2546953,34200,2583153,1088.44,1203,9/1/2020
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,6930,0.17,2871.68,3334017,13191285,17048475,481.1,1161,9/1/2020
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7500,0.25,2032.4,3800584,30997608,34941112,506.74,1870,9/1/2020
⼭泉⼤飯店,Others,146,4380,0.79,1871.98,6493901,949486,7835144,1482.63,3469,9/1/2020
幼獅⼤飯店,Others,55,1650,0.31,1267.38,648900,0,680400,393.27,512,9/1/2020
康華大飯店,Taipei,215,6450,0.09,2209.06,1314393,7069066,9045022,203.78,595,9/1/2020
悅川酒店,Others,103,3090,0.73,3541.1,8041837,5245124,13286961,2602.54,2271,9/1/2020
慶泰大飯店,Taipei,150,4500,0.01,1345.83,32300,2238722,2544438,7.18,24,9/1/2020
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11580,0.62,2103.47,15023011,30899325,50950829,1297.32,7142,9/1/2020
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7710,0.32,2879.57,6994468,34840703,44630846,907.19,2429,9/1/2020
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,6240,0.44,2473.05,6726695,10886382,18387720,1078,2720,9/1/2020
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2700,0.46,7412.34,9272841,9322599,25511934,3434.39,1251,9/1/2020
日月行館,Scenery,92,2760,0.22,13153.89,7839719,850636,8863896,2840.48,596,9/1/2020
晶英國際⾏館,Kaohsiung,147,4410,0.39,6847.66,11647865,14034714,28521229,2641.24,1701,9/1/2020
晶華酒店,Taipei,538,16140,0.56,3189.85,28641639,105392431,149836205,1774.57,8979,9/1/2020
板橋凱撒⼤飯店,Others,400,12000,0.53,2907.79,18403423,11909727,30317873,1533.62,6329,9/1/2020
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5700,0.34,1741.99,3369005,8610042,13018400,591.05,1934,9/1/2020
樂樂⽇暉溫泉酒店,Others,48,1440,0.36,2497.98,1311438,0,1311438,910.72,525,9/1/2020
歐華酒店,Taipei,112,3360,0.11,2424.52,860703,6614679,8029728,256.16,355,9/1/2020
海灣藝術酒店,Taichung,226,6780,0.89,2181.11,13217500,0,13225500,1949.48,6060,9/1/2020
涵碧樓⼤飯店,Scenery,96,2880,0.81,15321.81,35868347,8760272,51831255,12454.29,2341,9/1/2020
漢來⼤飯店,Kaohsiung,535,16050,0.47,2623.63,19839894,62153678,136051809,1236.13,7562,9/1/2020
澎湖福朋喜來登酒店,Others,331,9930,0.83,3378.85,27753880,26454516,60051256,2794.95,8214,9/1/2020
瑞穗天合國際觀光酒店,Hualien,198,5940,0.86,7910.67,40289031,17581429,66313963,6782.67,5093,9/1/2020
瓏山林台北中和飯店,Others,126,3780,0.13,1902.39,905539,6581457,8878734,239.56,476,9/1/2020
知本老爺⼤酒店,Scenery,182,5460,0.89,4247.48,20608764,12297214,37069277,3774.5,4852,9/1/2020
碧特弗⼤飯店,Others,54,1620,0.09,2693.38,385153,94369,479522,237.75,143,9/1/2020
礁溪老爺大酒店,Scenery,197,5910,0.73,6484.66,28020230,20110012,59377518,4741.16,4321,9/1/2020
神旺大飯店,Taipei,268,8040,0.03,2672.63,582634,19707858,21363403,72.47,218,9/1/2020
福容大飯店(台北一館),Taipei,120,3600,0.16,2225.48,1281876,7545819,9628590,356.08,576,9/1/2020
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4470,0.44,2466.71,4866819,1574279,6448932,1088.77,1973,9/1/2020
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5460,0.33,2070.77,3692175,8468412,12536801,676.22,1783,9/1/2020
福容大飯店(淡水漁人碼頭),Others,198,5940,0.46,4060.91,11033483,11517309,24346455,1857.49,2717,9/1/2020
福容大飯店(福隆),Scenery,174,5220,0.52,3733.85,10223274,7651390,18035452,1958.48,2738,9/1/2020
福容大飯店(高雄),Kaohsiung,250,7500,0.54,1758.62,7074948,4805252,11886635,943.33,4023,9/1/2020
福華⼤飯店,Taipei,606,18180,0.22,2274.57,8955000,26440000,47518000,492.57,3937,9/1/2020
第一⼤飯店,Taipei,176,5280,0.19,1146.24,1119872,3149055,23453532,212.1,977,9/1/2020
綠舞國際觀光飯店,Others,104,3120,0.49,4933.38,7557936,4233762,13703371,2422.42,1532,9/1/2020
美侖大飯店,Hualien,343,10290,0.48,2303.86,11482420,4616359,16859923,1115.88,4984,9/1/2020
美麗信花園酒店,Taipei,203,6090,0.42,1273.63,3275775,3105568,9286978,537.89,2572,9/1/2020
美麗春天大飯店,Others,34,1020,0.09,2694.64,245212,125096,370308,240.4,91,9/1/2020
義大皇家酒店,Kaohsiung,656,19680,0.56,2711.87,29749252,19693107,66009431,1511.65,10970,9/1/2020
義華酒店,Taipei,149,4470,0.17,2838,2159718,130025,2546358,483.16,761,9/1/2020
老爺大酒店,Taipei,202,6060,0.34,2384.04,4911126,18026389,26857851,810.42,2060,9/1/2020
耐斯王子大飯店,Others,245,7350,0.56,2148.62,8903864,12513090,22443189,1211.41,4144,9/1/2020
花蓮亞士都飯店,Hualien,167,5010,0.59,1101.64,3230000,1695000,4934392,644.71,2932,9/1/2020
花蓮翰品酒店,Hualien,197,5910,0.9,2489.39,13270933,9901910,23884396,2245.5,5331,9/1/2020
華園⼤飯店,Kaohsiung,269,8070,0.52,1325.22,5540744,3703557,9745914,686.59,4181,9/1/2020
華泰王子大飯店,Taipei,220,6600,0.18,1506.68,1803498,8897566,12857321,273.26,1197,9/1/2020
蘭城晶英酒店,Others,193,5790,0.7,9041.18,36616783,42963671,88138955,6324.14,4050,9/1/2020
裕元花園酒店,Taichung,149,4470,0.65,2871.56,8333268,26320943,39033388,1864.27,2902,9/1/2020
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11520,0.16,2102.89,3755753,1836759,6227273,326.02,1786,9/1/2020
豪景大酒店,Taipei,209,6270,0.02,1810.64,275217,0,562237,43.89,152,9/1/2020
趣淘漫旅,Scenery,198,5940,0.83,2558.46,12628548,4098780,18643786,2126.02,4936,9/1/2020
遠百企業觀光旅館,Others,40,1200,0.04,1004.44,45200,0,45200,37.67,45,9/1/2020
遠雄悅來大飯店,Hualien,381,11430,0.8,3058.59,28142053,21073307,56442543,2462.12,9201,9/1/2020
鈺通大飯店,Others,120,3600,0.32,1757.72,1996765,4058937,6066708,554.66,1136,9/1/2020
阿⾥⼭賓館,Scenery,35,1050,0.52,4991.38,2705328,0,2705328,2576.5,542,9/1/2020
阿里山賓館(新館),Scenery,104,3120,0.88,4808.29,13208365,9096009,22695721,4233.45,2747,9/1/2020
陸島酒店,Others,47,1410,0.74,1527.85,1599660,169200,1770160,1134.51,1047,9/1/2020
陽明山中國麗緻大飯店,Scenery,47,1410,0.36,3724.84,1884771,1770128,6150687,1336.72,506,9/1/2020
雲品溫泉酒店日月潭,Scenery,211,6330,0.91,8117.13,46917028,24924199,77015025,7411.85,5780,9/1/2020
⾸都⼤飯店,Taipei,129,3870,0.3,1779.72,2052014,1916705,4708375,530.24,1153,9/1/2020
香格⾥拉台北遠東國際⼤飯店,Taipei,420,12600,0.3,4492.91,17198871,55966253,81990814,1364.99,3828,9/1/2020
香格⾥拉台南遠東國際⼤飯店,Others,331,9930,0.68,3285.37,22057971,24846731,52163438,2221.35,6714,9/1/2020
馥藝金鬱金香酒店,Taoyuan-Hsinchu-Miaoli,191,5730,0.64,1959.75,7174636,4076292,11570673,1252.12,3661,9/1/2020
⾼雄國賓⼤飯店,Kaohsiung,453,13590,0.59,2114.51,17047195,40980551,58659173,1254.39,8062,9/1/2020
高雄圓山大飯店,Scenery,107,3210,0.4,2622.21,3387898,9611726,15513773,1055.42,1292,9/1/2020
高雄福華大飯店,Kaohsiung,271,8130,0.53,2169.1,9259902,19145205,31072389,1138.98,4269,9/1/2020
麒麟⼤飯店,Others,167,5010,0.43,2765.71,5904792,2166468,8305513,1178.6,2135,9/1/2020
麗尊⼤酒店,Kaohsiung,188,5640,0.39,2084.55,4621444,8042076,13206357,819.4,2217,9/1/2020
龍谷大飯店,Scenery,189,5670,0.28,1691.76,2656057,1220810,4202370,468.44,1570,9/1/2020
⻄華⼤飯店,Taipei,343,10633,0.3,2470.97,7786018,12960670,23476204,732.25,3151,10/1/2020
⻑榮桂冠酒店(台中),Taichung,354,10974,0.64,2300.86,16165842,20996533,41751153,1473.1,7026,10/1/2020
⻑榮桂冠酒店(基隆),Others,140,4340,0.88,2784.78,10612813,5491342,19105992,2445.35,3811,10/1/2020
⻑榮鳳凰酒店(礁溪),Others,231,7161,0.68,6197.61,30324882,22506595,61610989,4234.73,4893,10/1/2020
三德大飯店,Taipei,287,8897,0.23,2993.72,6044314,1211695,9120070,679.37,2019,10/1/2020
亞⼠都飯店,Taipei,40,1240,0.09,2416.07,275432,0,275432,222.12,114,10/1/2020
亞都麗緻⼤飯店,Taipei,209,6479,0.26,2847.04,4771631,13267090,21453519,736.48,1676,10/1/2020
兄弟⼤飯店,Taipei,250,7750,0.19,2422.3,3631034,36197200,44190199,468.52,1499,10/1/2020
全國⼤飯店,Taichung,178,5518,0.46,2274.4,5751967,10111067,17809259,1042.4,2529,10/1/2020
六福客棧,Taipei,230,7130,0.34,1194.99,2920559,0,3286209,409.62,2444,10/1/2020
凱撒⼤飯店,Scenery,281,8711,1,6059.33,52637386,10026884,65243498,6042.63,8687,10/1/2020
北投老爺酒店,Taipei,50,1550,0.82,4763.19,6068305,4538153,12086266,3915.04,1274,10/1/2020
北投麗禧溫泉酒店,Taipei,66,2046,0.65,14106.43,18888512,7660430,34159917,9231.92,1339,10/1/2020
南⽅莊園渡假飯店,Taoyuan-Hsinchu-Miaoli,111,3441,0.54,4498.42,8376058,12141679,27671291,2434.19,1862,10/1/2020
古華花園飯店,Taoyuan-Hsinchu-Miaoli,255,7905,0.64,2975.46,15112383,16372944,32456680,1911.75,5079,10/1/2020
台中港酒店,Taichung,200,6200,0.89,2617.92,14466622,2641437,18175984,2333.33,5526,10/1/2020
台中福華⼤飯店,Taichung,155,4805,0.72,2737.47,9422384,11183855,24411241,1960.95,3442,10/1/2020
台中金典酒店,Taichung,222,6882,0.72,2944.45,14689844,20632363,46909472,2134.53,4989,10/1/2020
台北W飯店,Taipei,405,12555,0.36,6023.9,27312350,35839549,70385958,2175.42,4534,10/1/2020
台北中山雅樂軒酒店,Taipei,88,2728,0.62,2260.38,3815513,920006,5238278,1398.65,1688,10/1/2020
台北凱撒⼤飯店,Taipei,478,14818,0.5,2096.83,15397007,18277527,37740660,1039.07,7343,10/1/2020
台北君品大酒店,Taipei,286,8866,0.32,2542.14,7115458,60411387,72199371,802.56,2799,10/1/2020
台北君悅酒店,Taipei,850,26350,0.3,3857.12,30232131,75538234,121808379,1147.33,7838,10/1/2020
台北寒舍喜來登⼤飯店,Taipei,688,21328,0.32,2917.33,19718224,103832852,138750996,924.52,6759,10/1/2020
台北寒舍艾美酒店,Taipei,160,4960,0.32,6136.47,9830628,56060321,72861348,1981.98,1602,10/1/2020
台北有園飯店,Taipei,56,1736,0.38,2225.16,1450807,0,7060087,835.72,652,10/1/2020
台北美福大飯店,Taipei,146,4526,0.4,4800.31,8611754,54601910,67712290,1902.73,1794,10/1/2020
台北花園⼤酒店,Taipei,241,7471,0.43,1530.09,4861108,22328853,29914197,650.66,3177,10/1/2020
台北華國大飯店,Taipei,326,10106,0.53,3144.4,16831967,6192877,23668471,1665.54,5353,10/1/2020
台北萬豪酒店,Taipei,318,9858,0.54,4202.15,22561334,69414161,116323792,2288.63,5369,10/1/2020
台北諾富特華航桃園機場飯店,Taoyuan-Hsinchu-Miaoli,516,15996,0.42,3132.73,20816980,12783318,37676408,1301.39,6645,10/1/2020
台南⼤員皇冠假⽇酒店,Others,231,7161,0.75,3777.42,20322511,20036278,44414152,2837.94,5380,10/1/2020
台南⼤飯店,Others,152,4712,0.59,2237.19,6210440,7937096,15171042,1318.01,2776,10/1/2020
台東桂⽥喜來登酒店,Others,278,8618,0.77,2943.67,19551876,22351041,44958293,2268.73,6642,10/1/2020
台糖⻑榮酒店(台南),Others,197,6107,0.78,2611.57,12438893,19707576,33451669,2036.83,4763,10/1/2020
合尊酒店 S Hotel,Taipei,101,3131,0.54,3788.29,6451466,2363479,9702296,2060.51,1703,10/1/2020
名人堂花園大飯店,Taoyuan-Hsinchu-Miaoli,128,3968,0.58,5141.16,11747552,18947640,39564907,2960.57,2285,10/1/2020
名都觀光渡假大飯店,Scenery,97,3007,0.19,2701.96,1513096,1791302,3391403,503.19,560,10/1/2020
和逸飯店桃園青埔館,Taoyuan-Hsinchu-Miaoli,218,6758,0.8,4629.87,25103159,23107485,53312416,3714.58,5422,10/1/2020
國王大飯店,Taipei,97,3007,0.03,1274.72,113450,146277,302781,37.73,89,10/1/2020
國聯大飯店,Taipei,243,7533,0.35,1320.17,3519562,407615,4344413,467.22,2666,10/1/2020
國賓⼤飯店,Taipei,422,13082,0.18,2417.9,5677231,69797060,81506007,433.97,2348,10/1/2020
圓山大飯店,Taipei,470,14570,0.69,2743.09,27622931,54559512,94289139,1895.88,10070,10/1/2020
墾丁怡灣渡假酒店,Scenery,234,7254,0.46,2776.82,9260689,510328,10134427,1276.63,3335,10/1/2020
墾丁福華渡假飯店,Scenery,458,14198,0.67,3853.37,36768825,11789177,49792342,2589.72,9542,10/1/2020
⼤板根渡假酒店,Others,95,2945,0.96,4985,14122510,20433661,57907530,4795.42,2833,10/1/2020
天成⼤飯店,Taipei,225,6975,0.61,1592.9,6744318,23858047,32646729,966.93,4234,10/1/2020
太魯閣晶英酒店,Scenery,160,4960,0.9,8779.89,39325113,11399503,56369836,7928.45,4479,10/1/2020
娜路彎⼤酒店,Others,276,8556,0.81,3865,26653040,17156121,55680890,3115.13,6896,10/1/2020
寒舍艾麗酒店,Taipei,235,7285,0.31,3651.71,8307638,13637065,24463165,1140.38,2275,10/1/2020
寒軒國際大飯店,Kaohsiung,380,11780,0.49,1986.17,11358893,14139745,26298174,964.25,5719,10/1/2020
寶華⼤飯店,Others,78,2418,0.26,1715.46,1091030,16380,1109410,451.21,636,10/1/2020
尊爵⼤飯店,Taoyuan-Hsinchu-Miaoli,231,7161,0.32,2438.07,5575866,11834947,18399648,778.64,2287,10/1/2020
尊爵天際⼤飯店,Taoyuan-Hsinchu-Miaoli,250,7750,0.36,2088.34,5822305,22631899,28620998,751.27,2788,10/1/2020
⼭泉⼤飯店,Others,146,4526,0.91,1914.02,7902974,1159557,9539506,1746.13,4129,10/1/2020
幼獅⼤飯店,Others,55,1705,0.33,1164.23,654300,0,694100,383.75,562,10/1/2020
康華大飯店,Taipei,215,6665,0.14,1710.96,1551838,7510970,9765989,232.83,907,10/1/2020
悅川酒店,Others,103,3193,0.76,4011.56,9748086,5758113,15506199,3052.96,2430,10/1/2020
慶泰大飯店,Taipei,150,4650,0.12,1413.9,757853,2743312,3770017,162.98,536,10/1/2020
新竹喜來登大飯店,Taoyuan-Hsinchu-Miaoli,386,11966,0.6,2654.65,18959540,46121111,72032046,1584.45,7142,10/1/2020
新⽵國賓⼤飯店,Taoyuan-Hsinchu-Miaoli,257,7967,0.45,2977.09,10589523,31405144,45662146,1329.17,3557,10/1/2020
新⽵老爺⼤酒店,Taoyuan-Hsinchu-Miaoli,208,6448,0.52,2665.88,8960033,18362896,28180356,1389.58,3361,10/1/2020
⽇勝⽣加賀屋國際溫泉飯店,Taipei,90,2790,0.48,9361.76,12516676,10501873,28766838,4486.26,1337,10/1/2020
日月行館,Scenery,92,2852,0.37,14309.93,14996809,715640,16284757,5258.35,1048,10/1/2020
晶英國際⾏館,Kaohsiung,147,4557,0.38,6965.15,12028820,15240672,30204970,2639.64,1727,10/1/2020
晶華酒店,Taipei,538,16678,0.66,3286.91,36303963,127561450,184468300,2176.76,11045,10/1/2020
板橋凱撒⼤飯店,Others,400,12400,0.51,3369.56,21480916,8725758,30223709,1732.33,6375,10/1/2020
桃園喜來登酒店,Taoyuan-Hsinchu-Miaoli,190,5890,0.45,2099.77,5551784,11937899,19116993,942.58,2644,10/1/2020
樂樂⽇暉溫泉酒店,Others,48,1488,0.49,2498.88,1824183,0,1824183,1225.93,730,10/1/2020
歐華酒店,Taipei,112,3472,0.1,2587.98,942025,3926521,5267141,271.32,364,10/1/2020
海灣藝術酒店,Taichung,226,7006,0.75,2160.69,11425715,0,11514571,1630.85,5288,10/1/2020
涵碧樓⼤飯店,Scenery,96,2976,0.88,15458.83,40285699,9994198,56563066,13536.86,2606,10/1/2020
漢來⼤飯店,Kaohsiung,540,16740,0.58,2779.94,27076658,76269748,119868341,1617.48,9740,10/1/2020
澎湖福朋喜來登酒店,Others,331,10261,0.71,3414.49,24843824,26551934,56537046,2421.19,7276,10/1/2020
瑞穗天合國際觀光酒店,Hualien,198,6138,0.84,7665.41,39737465,17865536,68240099,6474.01,5184,10/1/2020
瓏山林台北中和飯店,Others,126,3906,0.18,2089.73,1429375,3086625,5204112,365.94,684,10/1/2020
知本老爺⼤酒店,Scenery,182,5642,0.94,4740.73,25211216,12519073,42658131,4468.49,5318,10/1/2020
碧特弗⼤飯店,Others,54,1674,0.19,2705.44,868447,132283,1000730,518.79,321,10/1/2020
礁溪老爺大酒店,Scenery,197,6107,0.84,7067.71,36462315,22246533,71397964,5970.58,5159,10/1/2020
神旺大飯店,Taipei,268,8308,0.02,2864.28,461149,20980224,22912429,55.51,161,10/1/2020
福容大飯店(台北一館),Taipei,120,3720,0.31,1448.14,1679847,4957907,7178394,451.57,1160,10/1/2020
福容大飯店(林口),Taoyuan-Hsinchu-Miaoli,149,4619,0.58,2479.31,6669352,2583137,9271230,1443.9,2690,10/1/2020
福容大飯店(桃園),Taoyuan-Hsinchu-Miaoli,182,5642,0.44,2202.89,5412503,4920182,10845840,959.32,2457,10/1/2020
福容大飯店(淡水漁人碼頭),Others,198,6138,0.62,4269.52,16181475,15697062,34324224,2636.28,3790,10/1/2020
福容大飯店(福隆),Scenery,174,5394,0.55,4041.94,11980298,7415157,22303813,2221.04,2964,10/1/2020
福容大飯店(高雄),Kaohsiung,250,7750,0.63,1959.94,9572363,4491195,14070829,1235.14,4884,10/1/2020
福華⼤飯店,Taipei,606,18786,0.28,2564.61,13595000,40173000,67249000,723.68,5301,10/1/2020
第一⼤飯店,Taipei,176,5456,0.39,1449.2,3085343,2970165,25358755,565.5,2129,10/1/2020
綠舞國際觀光飯店,Others,104,3224,0.62,5329,10705954,4730110,17687529,3320.71,2009,10/1/2020
美侖大飯店,Hualien,343,10633,0.47,2630.13,13226906,4344341,18370532,1243.95,5029,10/1/2020
美麗信花園酒店,Taipei,203,6293,0.47,1284.88,3812226,2816302,9830286,605.79,2967,10/1/2020
美麗春天大飯店,Others,34,1054,0.19,2723.68,552907,175354,728261,524.58,203,10/1/2020
義大皇家酒店,Kaohsiung,656,20336,0.61,2850.53,35571814,25610231,64269054,1749.2,12479,10/1/2020
義華酒店,Taipei,149,4619,0.24,2865,3217395,104285,3764455,696.56,1123,10/1/2020
老爺大酒店,Taipei,202,6262,0.51,2419.19,7765614,29759980,42042885,1240.12,3210,10/1/2020
耐斯王子大飯店,Others,245,7595,0.66,2318.6,11690384,12526935,25467991,1539.22,5042,10/1/2020
花蓮亞士都飯店,Hualien,167,5177,0.64,1394.36,4600000,2270000,6896843,888.55,3299,10/1/2020
花蓮翰品酒店,Hualien,197,6107,0.87,2700.4,14412035,12045416,27361441,2359.92,5337,10/1/2020
華園⼤飯店,Kaohsiung,269,8339,0.61,1455.39,7454485,4800673,12639472,893.93,5122,10/1/2020
華泰王子大飯店,Taipei,203,6293,0.24,1574.11,2424132,9573957,14335727,385.21,1540,10/1/2020
蘭城晶英酒店,Others,193,5983,0.82,9744.81,47817799,50355186,109244551,7992.28,4907,10/1/2020
裕元花園酒店,Taichung,149,4619,0.73,3129.21,10608016,23385482,38740124,2296.6,3390,10/1/2020
豐⾢喜來登⼤飯店,Taoyuan-Hsinchu-Miaoli,384,11904,0.15,2653.91,4739885,3816176,9257912,398.18,1786,10/1/2020
豪景大酒店,Taipei,209,6479,0.06,1893.84,702615,123975,1113679,108.44,371,10/1/2020
趣淘漫旅,Scenery,198,6138,0.89,2882.43,15703482,3776666,21530259,2558.4,5448,10/1/2020
遠百企業觀光旅館,Others,40,1240,0.03,1000,38000,0,38000,30.65,38,10/1/2020
遠雄悅來大飯店,Hualien,381,11811,0.88,3356.97,34862149,19787005,63795957,2951.67,10385,10/1/2020
鈺通大飯店,Others,120,3720,0.44,2147.78,3545980,5504260,9066940,953.22,1651,10/1/2020
阿⾥⼭賓館,Scenery,35,1085,0.54,5484.4,3219340,0,3219340,2967.13,587,10/1/2020
阿里山賓館(新館),Scenery,104,3224,0.91,5386.55,15717953,9649593,25843615,4875.3,2918,10/1/2020
陸島酒店,Others,47,1457,0.61,1657.77,1470440,142480,1613890,1009.22,887,10/1/2020
陽明山中國麗緻大飯店,Scenery,47,1457,0.49,4184.5,2983549,2542720,7653007,2047.73,713,10/1/2020
雲品溫泉酒店日月潭,Scenery,211,6541,0.93,9385.09,56939346,29921550,93024446,8704.99,6067,10/1/2020
⾸都⼤飯店,Taipei,129,3999,0.28,2012.3,2261820,1197289,3932137,565.6,1124,10/1/2020
香格⾥拉台北遠東國際⼤飯店,Taipei,420,13020,0.24,4534.69,14179970,39211907,62101968,1089.09,3127,10/1/2020
香格⾥拉台南遠東國際⼤飯店,Others,331,10261,0.68,3907.7,27193656,26249400,59908837,2650.2,6959,10/1/2020
